age,revenu_mensuel,statut_marital,nombre_experiences_precedentes,annees_dans_l_entreprise,satisfaction_employee_environnement,note_evaluation_precedente,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,augementation_salaire_precedente,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,frequence_deplacement,annees_depuis_la_derniere_promotion,genre_m,heure_supplementaires_oui,domaine_etude_entrepreunariat,domaine_etude_infra & cloud,domaine_etude_marketing,domaine_etude_ressources humaines,domaine_etude_transformation digitale,poste_departement_cadre commercial_commercial,poste_departement_consultant_consulting,poste_departement_directeur technique_consulting,poste_departement_manager_consulting,poste_departement_représentant commercial_commercial,poste_departement_ressources humaines_ressources humaines,poste_departement_senior manager_commercial,poste_departement_senior manager_consulting,poste_departement_senior manager_ressources humaines,poste_departement_tech lead_consulting
30,11916,1,1,9,2,3,1,4,3,0.23,2,2,17,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39,4534,0,0,8,1,3,3,1,3,0.11,0,6,18,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
31,9852,2,1,10,4,3,3,1,2,0.19,1,5,2,4,0,9,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
41,6151,0,1,19,3,1,2,1,3,0.13,0,4,10,2,0,11,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
31,2302,0,1,3,4,3,2,1,4,0.11,0,2,1,3,2,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
44,2362,1,4,3,1,3,1,3,4,0.12,0,4,3,3,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
42,17861,1,0,20,3,3,3,4,2,0.13,0,3,2,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
55,19187,1,4,19,4,1,3,4,3,0.14,1,5,2,2,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
56,19717,0,6,7,4,3,2,1,3,0.14,0,4,8,4,1,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
40,3544,2,9,4,3,3,3,2,3,0.16,1,0,16,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34,8500,2,0,9,4,3,4,4,2,0.11,1,0,9,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
40,4661,0,1,9,3,3,4,3,3,0.13,0,4,2,3,1,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41,4103,2,0,9,3,3,1,4,3,0.17,1,2,1,3,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
35,4249,0,1,9,3,3,3,2,3,0.11,0,3,4,4,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51,14026,2,1,33,3,3,2,2,3,0.11,1,2,5,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38,6893,2,3,7,2,3,1,4,3,0.15,1,3,2,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
34,6125,0,1,10,3,3,1,4,4,0.12,0,6,15,2,1,9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
25,3669,1,3,3,4,3,4,3,2,0.11,3,6,19,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
58,10008,1,7,10,3,2,1,4,2,0.14,0,0,7,4,1,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
40,2387,1,3,4,2,3,2,3,3,0.22,1,3,1,4,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
36,4639,1,2,15,1,4,1,4,2,0.16,1,2,7,3,2,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
48,7898,0,1,10,4,3,4,3,3,0.11,0,2,4,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
27,2534,1,8,1,3,4,4,2,3,0.14,1,4,11,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
51,13142,0,3,5,4,2,2,2,2,0.16,0,1,11,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,1611,0,1,0,4,3,4,3,4,0.15,0,5,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
35,5363,1,0,9,4,2,4,2,3,0.12,1,0,1,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
27,5071,0,3,6,4,1,4,2,3,0.2,0,3,2,1,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
55,13695,0,6,19,1,4,3,3,2,0.17,0,2,13,4,1,3,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56,13402,1,4,19,4,3,2,1,3,0.12,1,0,23,3,1,15,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
34,2029,2,1,5,1,2,3,3,3,0.2,3,2,26,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,6377,2,5,12,2,4,3,2,3,0.2,3,0,2,1,1,11,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
34,5429,1,4,8,2,3,3,1,3,0.13,2,1,29,3,1,7,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
31,2785,0,7,1,3,2,4,3,4,0.14,0,3,2,3,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35,4614,1,0,4,4,3,3,3,2,0.18,1,0,18,4,2,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
38,2610,2,1,4,4,4,3,4,3,0.11,3,2,7,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34,6687,0,1,14,3,3,4,4,4,0.11,0,2,2,4,1,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28,4724,1,1,5,3,2,1,3,3,0.11,1,0,26,3,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
31,6179,1,1,10,4,3,3,4,2,0.15,2,3,22,4,1,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
39,6120,1,3,5,1,2,4,4,4,0.12,2,2,21,4,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
51,10596,1,2,4,2,3,2,2,3,0.11,0,5,2,3,2,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
41,5467,2,3,6,4,3,4,1,2,0.14,2,4,22,3,2,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2996,1,7,6,3,3,3,4,3,0.15,0,2,4,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33,9998,1,6,5,2,3,4,1,4,0.13,0,2,5,1,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
32,4078,1,0,3,3,3,2,1,2,0.13,3,3,2,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
39,10920,1,3,6,3,3,3,2,3,0.21,1,2,25,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
25,6232,1,2,3,1,4,3,2,2,0.11,0,3,18,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
52,13247,1,2,5,4,4,3,2,2,0.11,1,3,28,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
43,4081,0,1,20,1,2,3,1,1,0.14,0,3,6,3,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27,5769,1,1,6,4,2,4,4,3,0.11,0,3,10,3,1,4,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
27,2394,0,1,8,4,3,3,4,3,0.13,0,2,17,4,1,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26,3904,0,0,4,1,2,4,4,3,0.12,0,2,2,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
42,16799,1,0,20,3,3,1,3,3,0.14,1,5,10,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
52,2950,1,9,5,3,3,1,3,1,0.13,0,2,8,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37,3629,0,4,3,1,3,3,1,3,0.18,0,6,11,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
35,9362,0,2,2,3,3,4,3,3,0.11,0,2,18,2,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
25,3229,1,4,3,1,3,4,2,2,0.11,1,2,1,3,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,3578,0,0,7,3,4,1,4,3,0.12,0,2,7,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29,7988,0,1,10,2,2,1,1,2,0.13,0,3,17,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49,4284,0,3,4,1,2,1,1,3,0.2,0,2,28,2,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
29,7553,0,0,8,3,3,4,1,3,0.12,0,1,14,1,2,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
54,17328,0,6,20,4,3,4,4,2,0.19,0,3,1,3,1,12,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
58,19701,1,3,9,4,3,1,3,3,0.21,1,3,1,3,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
55,14732,2,2,7,2,4,4,4,4,0.13,2,4,1,4,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
36,9278,0,3,5,1,3,2,4,3,0.16,0,3,3,4,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
31,1359,0,1,1,2,1,3,2,3,0.12,0,3,1,4,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
30,4779,2,7,3,4,3,1,2,3,0.14,2,3,7,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
31,16422,0,3,3,1,3,2,3,4,0.11,0,3,8,5,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
34,2996,2,5,4,4,3,1,3,3,0.14,2,2,1,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1261,0,1,1,1,2,2,3,4,0.12,0,3,8,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2099,1,0,5,2,3,1,2,4,0.14,0,3,11,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
36,5810,0,1,10,1,2,4,3,2,0.16,0,2,4,4,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
36,5647,1,4,3,3,2,1,1,2,0.13,2,3,16,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
47,3420,1,7,6,1,3,4,3,2,0.12,1,2,1,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4400,1,3,3,1,2,1,1,3,0.12,0,2,9,2,1,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
37,3500,0,0,6,3,4,3,1,1,0.14,0,2,5,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
56,2066,1,2,3,1,3,1,4,4,0.22,1,3,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47,17169,1,3,20,1,3,3,2,4,0.19,2,2,2,4,1,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
24,4162,1,1,5,4,3,3,3,3,0.12,2,3,4,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
32,9204,1,4,4,4,3,4,3,2,0.12,1,3,7,5,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
34,3294,1,5,5,4,2,2,1,2,0.17,1,2,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
41,2127,1,2,4,2,4,3,1,2,0.12,0,5,5,5,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40,3975,2,3,8,3,3,3,3,4,0.11,2,2,9,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31,10793,2,1,13,1,3,4,1,3,0.18,1,5,8,2,1,9,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
46,10096,2,4,7,1,3,4,1,4,0.11,1,1,9,3,1,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
39,3646,0,2,1,1,2,1,2,4,0.23,0,2,2,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
31,7446,0,1,10,3,4,2,1,3,0.11,0,2,1,5,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
45,10851,2,2,7,2,1,1,2,3,0.18,1,2,20,3,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
31,2109,0,9,3,4,4,2,4,3,0.18,0,3,8,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
31,3722,1,6,2,2,3,4,3,1,0.13,1,2,2,3,2,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
45,9380,1,4,3,2,3,4,4,4,0.18,2,4,29,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,5486,2,4,2,3,3,1,1,3,0.11,3,3,7,3,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
34,2742,1,1,2,1,3,3,4,3,0.15,0,0,9,4,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40,13757,2,2,9,4,2,2,3,3,0.11,1,5,8,1,0,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
28,8463,0,0,5,4,3,1,4,3,0.18,0,4,5,3,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
44,3162,0,3,5,3,2,3,4,3,0.14,0,5,5,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
53,16598,0,4,9,4,4,2,2,2,0.12,0,2,2,3,1,8,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
49,6651,1,2,3,1,3,3,2,2,0.14,1,0,5,4,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40,2345,2,2,3,3,3,3,3,4,0.14,1,3,2,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
44,3420,0,1,5,4,3,2,3,2,0.13,0,3,20,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33,4373,1,0,4,4,3,1,1,3,0.14,2,2,7,3,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
34,4759,0,3,13,4,1,1,4,3,0.18,0,2,3,3,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30,5301,1,8,2,4,3,3,3,2,0.15,2,2,16,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
42,3673,0,1,12,1,3,4,3,3,0.13,0,3,9,2,2,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
44,4768,1,7,1,1,3,3,3,2,0.12,1,4,1,5,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
30,1274,2,1,1,3,3,3,2,2,0.13,2,2,7,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,4900,1,0,12,2,4,3,1,2,0.24,1,2,1,2,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49,10466,2,3,8,3,3,2,2,3,0.14,2,3,7,4,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
34,17007,2,7,14,2,3,1,4,2,0.14,2,3,15,3,2,6,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
28,2909,1,3,3,1,3,3,4,4,0.15,1,3,1,3,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,5765,0,5,5,1,3,2,1,1,0.11,0,4,13,3,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34,4599,0,0,15,1,2,2,3,4,0.23,0,2,24,4,1,10,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
35,2404,1,1,1,4,3,3,1,3,0.13,1,3,7,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
24,3172,0,2,0,2,3,1,3,2,0.11,0,2,9,3,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
24,2033,1,1,1,4,3,2,3,3,0.13,1,2,13,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
44,10209,0,5,2,2,3,3,2,2,0.18,0,2,2,1,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
29,8620,2,1,10,3,2,3,3,3,0.14,2,3,19,3,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
30,2064,2,0,5,3,3,3,1,4,0.21,1,3,1,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
55,4035,1,0,3,4,3,3,2,3,0.16,0,2,4,4,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
33,3838,1,8,5,1,2,2,4,3,0.11,0,5,4,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
47,4591,1,3,5,3,3,3,3,2,0.17,1,4,14,3,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
28,2561,0,7,0,3,2,1,3,2,0.11,0,2,2,2,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
28,1563,2,1,1,1,2,3,4,1,0.14,1,2,1,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28,4898,0,0,4,3,3,1,4,3,0.14,0,5,7,3,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
49,4789,1,4,3,3,2,1,1,3,0.25,1,3,3,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
29,3180,1,0,3,4,3,2,3,3,0.13,3,3,2,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
28,6549,1,1,8,3,1,2,2,2,0.14,2,2,29,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
33,6388,0,2,0,4,3,3,1,3,0.17,0,6,8,5,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
32,11244,0,2,5,3,3,4,2,4,0.25,0,5,10,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
54,16032,2,3,14,2,3,4,1,3,0.2,1,2,11,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
29,2362,0,6,9,1,2,1,3,1,0.13,0,2,1,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,16328,1,3,20,4,3,1,3,4,0.13,1,1,28,3,1,14,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
39,8376,0,4,2,2,3,2,4,3,0.18,0,3,6,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
46,16606,1,8,13,3,3,2,4,4,0.12,1,2,3,3,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
35,8606,0,1,11,4,2,2,4,1,0.19,0,3,16,3,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
23,2272,0,0,4,1,3,3,2,3,0.14,0,2,20,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
40,2018,0,3,5,4,3,1,2,1,0.14,0,3,9,4,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
34,7083,1,1,10,4,2,3,4,3,0.14,0,3,1,3,1,8,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31,4084,0,1,7,4,3,3,1,1,0.12,0,2,3,3,2,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50,14411,0,1,32,3,1,4,4,3,0.13,0,2,22,5,2,13,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
34,2308,1,0,11,2,3,3,2,3,0.25,1,4,7,2,1,5,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
42,4841,1,4,1,3,2,2,2,3,0.14,1,3,2,3,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
37,4285,1,1,10,1,3,4,1,3,0.17,0,2,13,3,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29,9715,1,3,7,3,1,1,3,3,0.13,1,3,8,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33,4320,0,1,5,4,2,2,4,3,0.13,0,2,25,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
45,2132,1,4,5,4,3,4,4,3,0.2,1,3,28,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,10124,1,2,20,4,3,4,3,1,0.14,1,3,2,3,2,13,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
40,5473,1,0,8,1,3,1,4,4,0.12,0,5,9,2,1,7,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
33,5207,1,1,15,2,3,3,2,3,0.12,1,3,28,4,1,5,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
40,16437,0,1,21,3,3,4,4,3,0.21,0,2,6,2,1,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
24,2296,2,0,1,3,2,1,2,3,0.14,3,3,21,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40,4069,2,3,2,4,3,4,3,3,0.18,0,2,8,2,0,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
45,7441,2,1,10,1,3,2,1,3,0.12,3,4,1,4,1,7,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35,2430,1,0,5,2,2,3,1,3,0.23,2,5,28,4,1,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
32,5878,1,3,7,4,2,2,1,3,0.12,1,2,5,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2644,0,3,3,3,3,4,4,2,0.21,0,3,2,4,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
48,6439,2,8,8,3,3,3,3,3,0.14,1,2,16,4,1,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
29,2451,1,6,1,3,4,3,1,2,0.18,2,2,9,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33,6392,1,2,2,1,3,1,4,1,0.13,1,6,8,4,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
30,9714,1,1,10,2,2,1,4,3,0.11,1,4,1,3,1,6,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
38,6077,1,3,6,3,3,3,3,3,0.11,0,2,10,4,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
35,2450,0,1,3,4,2,1,2,3,0.19,0,3,1,3,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
30,9250,1,3,4,3,3,2,2,3,0.12,1,3,29,4,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
35,2074,2,1,1,1,3,1,4,3,0.12,1,2,2,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
53,10169,1,0,33,3,2,4,2,3,0.16,1,4,2,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,4855,1,4,5,3,3,2,1,3,0.11,2,2,2,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
32,4087,1,4,6,4,3,1,2,2,0.14,1,3,1,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,2367,1,8,8,3,3,1,4,2,0.12,1,3,15,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2972,0,1,1,1,3,4,3,1,0.13,0,4,7,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
55,19586,1,1,36,3,2,4,3,3,0.21,1,3,26,5,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,5484,1,9,2,2,3,4,2,2,0.17,1,3,1,4,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2061,1,1,1,1,3,4,1,3,0.21,0,5,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38,9924,1,0,9,3,3,2,4,3,0.11,1,3,14,3,1,7,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
38,4198,0,2,3,2,3,2,2,4,0.12,0,5,16,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
36,6815,0,6,1,2,3,3,1,3,0.13,0,5,1,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
29,4723,0,1,10,2,3,1,4,3,0.18,0,3,3,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
35,6142,0,3,5,1,3,3,3,3,0.16,0,4,10,4,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
39,8237,1,2,7,4,4,3,1,3,0.11,1,3,6,3,1,7,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
29,8853,2,1,6,1,3,4,4,4,0.19,1,0,2,1,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
50,19331,1,4,1,3,3,3,3,3,0.16,1,2,9,3,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
23,2073,1,2,2,4,4,3,4,3,0.16,1,2,10,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,5562,1,3,3,1,4,1,4,3,0.13,1,3,6,4,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
42,19613,0,8,1,4,2,4,4,3,0.22,0,2,9,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35,3407,1,1,10,2,4,3,4,2,0.17,2,3,28,3,1,6,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
34,5063,1,1,8,4,2,3,2,2,0.14,1,3,10,4,2,7,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40,4639,1,1,5,4,3,1,3,3,0.15,1,2,14,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
43,4876,2,5,6,4,4,2,3,3,0.12,1,0,27,3,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35,2690,1,1,1,3,2,4,4,2,0.18,1,5,7,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
46,17567,0,1,26,4,4,1,2,1,0.15,0,5,1,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
28,2408,1,1,1,3,3,2,3,3,0.17,3,3,24,3,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
22,2814,1,1,4,2,2,3,2,2,0.14,0,2,26,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,11245,1,2,30,2,3,3,3,3,0.15,1,3,20,5,2,12,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
