id,age,genre,revenu_mensuel,statut_marital,departement,poste,nombre_experiences_precedentes,nombre_heures_travailless,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,satisfaction_employee_environnement,note_evaluation_precedente,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,a_quitte_l_entreprise,nombre_participation_pee,nb_formations_suivies,nombre_employee_sous_responsabilite,distance_domicile_travail,niveau_education,domaine_etude,ayant_enfants,frequence_deplacement,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel
720,24,f,4577,célibataire,commercial,cadre commercial,9,80,4,2,2,1,3,2,3,1,3,3,non,0.14,oui,0,3,1,3,2,infra & cloud,y,occasionnel,2,0
721,39,f,4553,célibataire,consulting,manager,1,80,20,20,7,4,2,2,3,1,3,3,non,0.11,non,0,4,1,2,4,entrepreunariat,y,occasionnel,11,10
722,32,m,5396,célibataire,commercial,cadre commercial,1,80,10,10,7,4,3,2,4,4,2,3,non,0.12,non,0,2,1,10,3,marketing,y,occasionnel,0,8
723,50,m,6796,marié(e),commercial,cadre commercial,3,80,18,4,3,2,3,2,3,1,3,3,oui,0.14,oui,1,4,1,8,2,entrepreunariat,y,frequent,1,3
724,38,f,7625,célibataire,consulting,manager,0,80,10,9,7,2,4,2,4,3,2,3,non,0.13,non,0,4,1,1,4,infra & cloud,y,occasionnel,1,8
725,27,f,7412,marié(e),consulting,tech lead,1,80,9,9,7,3,3,3,1,4,3,3,non,0.11,non,0,3,1,1,2,infra & cloud,y,occasionnel,0,7
727,32,f,11159,célibataire,consulting,directeur technique,3,80,10,7,7,3,3,3,4,4,3,3,non,0.15,non,0,6,1,3,2,infra & cloud,y,occasionnel,7,7
728,47,m,4960,célibataire,commercial,cadre commercial,2,80,20,7,7,4,3,2,1,4,3,3,non,0.12,non,0,2,1,14,4,marketing,y,occasionnel,1,7
729,40,m,10475,marié(e),commercial,cadre commercial,5,80,20,18,13,4,2,3,1,3,3,4,oui,0.21,non,1,2,1,5,4,infra & cloud,y,frequent,1,12
730,53,m,14814,marié(e),consulting,directeur technique,3,80,32,5,1,3,4,4,3,3,3,3,non,0.19,non,0,3,1,7,3,infra & cloud,y,occasionnel,1,3
731,41,m,19141,divorcé(e),ressources humaines,senior manager,3,80,23,21,6,2,2,5,4,2,2,3,non,0.15,non,3,2,1,10,4,ressources humaines,y,occasionnel,12,6
732,60,m,5405,célibataire,commercial,cadre commercial,8,80,10,2,2,1,3,2,1,4,3,3,non,0.14,non,0,1,1,16,4,marketing,y,occasionnel,2,2
733,27,m,8793,divorcé(e),consulting,tech lead,1,80,9,9,7,4,3,3,1,3,2,4,non,0.21,non,2,4,1,10,2,infra & cloud,y,frequent,1,7
734,41,m,19189,marié(e),ressources humaines,senior manager,1,80,22,22,7,4,2,5,3,2,3,3,non,0.12,non,1,3,1,1,3,ressources humaines,y,occasionnel,2,10
738,50,m,3875,marié(e),commercial,représentant commercial,7,80,4,2,2,4,3,1,2,4,3,3,non,0.15,non,1,2,1,8,4,marketing,y,occasionnel,2,2
741,28,f,2216,célibataire,consulting,assistant de direction,7,80,10,7,7,1,1,1,2,4,3,3,oui,0.13,oui,0,4,1,1,2,infra & cloud,y,occasionnel,3,7
742,36,f,11713,marié(e),consulting,directeur technique,9,80,10,8,7,1,4,3,1,1,3,3,non,0.14,non,1,2,1,8,3,infra & cloud,y,aucun,0,5
743,38,f,7861,célibataire,consulting,tech lead,4,80,10,1,0,3,3,3,3,4,4,3,oui,0.14,non,0,4,1,1,3,infra & cloud,y,occasionnel,0,0
744,44,m,3708,célibataire,consulting,consultant,2,80,9,5,2,1,1,1,3,3,3,3,non,0.14,non,0,5,1,24,3,transformation digitale,y,aucun,1,4
746,47,f,13770,divorcé(e),commercial,cadre commercial,9,80,28,22,2,4,3,4,3,4,2,3,oui,0.12,non,2,2,1,3,3,transformation digitale,y,frequent,11,13
747,30,m,5304,divorcé(e),commercial,cadre commercial,7,80,10,8,7,3,3,2,4,4,2,4,non,0.23,non,1,2,1,27,5,marketing,y,occasionnel,7,7
749,29,m,2642,célibataire,commercial,représentant commercial,1,80,1,1,0,3,3,1,3,3,3,3,non,0.11,non,0,6,1,10,3,infra & cloud,y,occasionnel,0,0
752,42,m,2759,divorcé(e),consulting,assistant de direction,6,80,7,2,2,3,4,1,3,4,3,3,oui,0.12,oui,0,2,1,19,3,transformation digitale,y,frequent,2,2
754,43,m,6804,marié(e),commercial,cadre commercial,3,80,7,2,2,4,2,2,4,3,3,3,non,0.18,non,1,5,1,15,3,infra & cloud,y,frequent,2,2
757,34,f,6142,célibataire,consulting,manager,3,80,10,5,1,2,3,2,3,4,3,3,non,0.11,non,0,2,1,8,2,transformation digitale,y,occasionnel,4,3
758,23,m,2500,marié(e),consulting,consultant,1,80,5,4,3,2,3,1,1,4,4,3,non,0.14,non,1,2,1,9,1,transformation digitale,y,occasionnel,0,2
760,39,f,6389,marié(e),ressources humaines,ressources humaines,9,80,12,8,3,3,4,2,2,3,1,3,non,0.15,non,1,3,1,3,3,ressources humaines,y,occasionnel,3,6
762,56,m,11103,marié(e),consulting,manager,7,80,30,10,7,3,3,4,4,3,2,3,non,0.11,non,0,1,1,9,3,transformation digitale,y,occasionnel,1,1
763,40,f,2342,célibataire,consulting,assistant de direction,0,80,5,4,2,4,2,1,4,4,2,4,oui,0.2,non,0,2,1,2,1,transformation digitale,y,occasionnel,2,3
764,27,f,6811,célibataire,consulting,manager,8,80,9,7,6,4,2,2,1,1,1,3,non,0.19,non,0,2,1,7,3,transformation digitale,y,occasionnel,0,7
766,29,m,2297,divorcé(e),commercial,représentant commercial,1,80,2,2,2,4,3,1,2,4,3,3,non,0.14,non,2,2,1,10,3,marketing,y,occasionnel,2,2
769,53,m,2450,célibataire,consulting,consultant,2,80,19,2,2,4,3,2,4,4,3,3,non,0.17,non,0,4,1,6,3,infra & cloud,y,occasionnel,2,2
771,35,f,5093,divorcé(e),consulting,manager,2,80,16,1,0,4,3,2,1,1,4,3,non,0.11,non,1,2,1,2,4,infra & cloud,y,aucun,0,0
772,32,m,5309,marié(e),consulting,consultant,1,80,10,10,8,1,3,2,4,4,3,3,non,0.15,non,2,2,1,24,4,infra & cloud,y,frequent,4,7
773,38,m,3057,marié(e),consulting,assistant de direction,6,80,6,1,0,4,3,1,3,2,1,3,oui,0.13,non,1,0,1,2,5,transformation digitale,y,occasionnel,0,1
775,34,f,5121,divorcé(e),consulting,tech lead,3,80,7,0,0,2,3,2,1,3,3,3,non,0.14,non,1,3,1,8,5,infra & cloud,y,occasionnel,0,0
776,52,m,16856,marié(e),commercial,senior manager,1,80,34,34,6,3,2,4,1,1,4,3,non,0.11,non,0,3,1,3,4,marketing,y,occasionnel,1,16
780,33,m,2686,célibataire,consulting,assistant de direction,1,80,10,10,9,4,3,1,4,3,2,3,oui,0.13,oui,0,2,1,1,4,autre,y,occasionnel,7,8
781,25,f,6180,célibataire,commercial,cadre commercial,1,80,6,6,5,3,3,2,4,2,2,4,non,0.23,non,0,5,1,26,1,transformation digitale,y,occasionnel,1,4
783,45,m,6632,célibataire,commercial,représentant commercial,0,80,9,8,7,2,1,2,3,1,3,3,non,0.13,non,0,3,1,2,2,entrepreunariat,y,occasionnel,3,1
784,23,m,3505,célibataire,consulting,assistant de direction,1,80,2,2,2,1,4,1,3,4,3,3,non,0.18,non,0,3,1,10,1,transformation digitale,y,occasionnel,0,2
785,47,f,6397,célibataire,commercial,cadre commercial,4,80,8,5,4,2,4,2,3,4,3,3,oui,0.12,oui,0,2,1,27,2,infra & cloud,y,frequent,1,3
786,34,m,6274,célibataire,commercial,cadre commercial,1,80,6,6,5,4,3,2,4,3,3,4,non,0.22,non,0,5,1,2,3,autre,y,occasionnel,1,4
787,55,m,19859,marié(e),consulting,senior manager,5,80,24,5,2,4,3,5,1,4,3,3,oui,0.13,oui,1,2,1,2,3,transformation digitale,y,occasionnel,1,4
789,36,m,7587,célibataire,commercial,cadre commercial,1,80,10,10,7,1,2,3,1,2,3,3,non,0.15,non,0,1,1,8,4,infra & cloud,y,aucun,0,9
791,52,m,4258,marié(e),consulting,assistant de direction,0,80,5,4,3,4,3,1,4,1,3,3,non,0.18,non,1,3,1,19,4,transformation digitale,y,aucun,1,2
792,26,f,4364,divorcé(e),consulting,consultant,3,80,5,2,2,1,1,1,4,1,3,3,non,0.14,non,1,2,1,1,2,infra & cloud,y,frequent,2,0
793,29,f,4335,marié(e),consulting,manager,4,80,11,8,7,2,3,2,3,1,2,3,non,0.12,non,1,3,1,27,3,transformation digitale,y,occasionnel,1,1
796,26,m,5326,célibataire,commercial,cadre commercial,6,80,6,4,3,4,2,2,1,3,2,3,non,0.17,oui,0,2,1,8,3,entrepreunariat,y,occasionnel,1,2
797,34,f,3280,célibataire,consulting,assistant de direction,2,80,10,4,2,2,4,1,4,3,3,3,non,0.16,non,0,2,1,1,4,infra & cloud,y,occasionnel,1,3
799,54,f,5485,divorcé(e),consulting,tech lead,9,80,9,5,3,4,3,2,1,2,3,3,oui,0.11,non,2,4,1,19,4,transformation digitale,y,occasionnel,1,4
800,27,m,4342,marié(e),commercial,cadre commercial,0,80,5,4,2,3,3,2,4,2,3,3,non,0.19,non,1,3,1,8,1,marketing,y,frequent,1,1
802,37,f,2782,divorcé(e),consulting,assistant de direction,0,80,6,5,3,4,3,1,1,2,2,3,oui,0.13,non,2,3,1,10,1,infra & cloud,y,occasionnel,4,3
803,38,f,5980,célibataire,consulting,tech lead,6,80,17,15,7,1,4,2,1,4,3,3,oui,0.12,non,0,2,1,2,4,infra & cloud,y,frequent,4,12
804,34,f,4381,célibataire,consulting,assistant de direction,1,80,6,6,5,3,2,1,1,3,3,3,non,0.11,non,0,3,1,2,4,transformation digitale,y,occasionnel,1,3
805,35,f,2572,marié(e),commercial,représentant commercial,1,80,3,3,2,1,3,1,4,2,2,3,non,0.16,non,1,1,1,8,4,infra & cloud,y,occasionnel,0,2
806,30,m,3833,marié(e),consulting,consultant,3,80,7,2,2,4,1,1,3,3,3,4,non,0.21,non,2,2,1,1,3,infra & cloud,y,occasionnel,0,2
807,40,f,4244,marié(e),consulting,manager,1,80,8,8,7,3,4,2,2,4,3,4,non,0.24,non,1,2,1,2,2,transformation digitale,y,frequent,3,7
808,34,f,6500,marié(e),commercial,cadre commercial,5,80,6,3,2,3,3,2,1,2,3,3,non,0.17,non,1,1,1,8,2,infra & cloud,y,occasionnel,1,2
809,42,m,18430,divorcé(e),consulting,senior manager,1,80,24,24,7,2,3,5,4,2,2,3,non,0.13,non,1,4,1,8,3,infra & cloud,y,frequent,14,9
811,23,m,1601,marié(e),consulting,consultant,1,80,1,0,0,3,4,1,1,3,3,4,oui,0.21,oui,2,2,1,6,3,infra & cloud,y,occasionnel,0,0
812,24,m,2694,divorcé(e),consulting,consultant,1,80,1,1,0,3,2,1,2,3,3,3,non,0.11,non,3,4,1,9,3,infra & cloud,y,aucun,0,0
813,52,f,3149,marié(e),consulting,consultant,8,80,9,5,2,4,3,2,3,2,3,4,non,0.2,non,1,3,1,11,4,infra & cloud,y,occasionnel,1,4
815,50,m,17639,marié(e),consulting,directeur technique,5,80,30,4,3,3,3,4,3,4,3,3,non,0.16,non,0,3,1,2,3,transformation digitale,y,occasionnel,0,3
816,29,f,2319,marié(e),consulting,consultant,1,80,1,1,0,2,2,1,1,4,3,3,oui,0.11,oui,1,1,1,1,2,infra & cloud,y,occasionnel,0,0
817,33,m,11691,marié(e),consulting,directeur technique,0,80,14,13,9,3,3,3,3,4,4,3,non,0.11,non,0,3,1,7,3,transformation digitale,y,occasionnel,3,7
819,33,f,5324,célibataire,commercial,cadre commercial,5,80,6,3,2,1,3,2,1,3,3,3,non,0.15,oui,0,3,1,16,3,marketing,y,occasionnel,0,2
820,47,f,16752,marié(e),consulting,senior manager,1,80,26,26,14,3,3,4,4,3,2,3,oui,0.11,non,1,3,1,2,2,autre,y,occasionnel,3,0
823,36,f,5228,marié(e),consulting,tech lead,0,80,10,9,7,3,3,2,2,1,3,3,non,0.15,non,1,2,1,1,3,autre,y,occasionnel,0,5
824,29,m,2700,marié(e),consulting,assistant de direction,1,80,10,10,7,3,4,1,3,3,3,4,non,0.24,non,1,3,1,23,2,infra & cloud,y,occasionnel,0,7
825,58,m,19246,célibataire,consulting,directeur technique,7,80,40,31,15,4,3,5,2,4,3,3,oui,0.12,oui,0,2,1,2,4,infra & cloud,y,occasionnel,13,8
826,35,f,2506,célibataire,consulting,assistant de direction,3,80,7,2,2,4,4,1,3,3,3,3,non,0.13,non,0,0,1,1,4,infra & cloud,y,occasionnel,2,2
827,42,f,6062,marié(e),consulting,tech lead,9,80,8,4,3,4,2,2,4,4,3,3,oui,0.13,non,1,4,1,1,2,infra & cloud,y,occasionnel,0,2
828,28,m,4382,célibataire,consulting,assistant de direction,6,80,5,2,2,3,3,1,3,4,2,3,non,0.17,oui,0,3,1,2,4,transformation digitale,y,occasionnel,2,1
829,36,m,2143,marié(e),ressources humaines,ressources humaines,4,80,8,5,2,3,3,1,2,2,3,3,non,0.13,non,1,2,1,13,3,ressources humaines,y,occasionnel,0,4
830,32,f,6162,marié(e),consulting,tech lead,1,80,14,14,13,3,2,2,3,3,3,3,non,0.12,non,1,3,1,4,3,infra & cloud,y,occasionnel,6,8
832,40,m,5094,célibataire,consulting,consultant,6,80,10,1,0,1,2,2,3,4,3,3,non,0.14,non,0,6,1,16,4,transformation digitale,y,frequent,0,0
833,30,f,6877,célibataire,consulting,tech lead,5,80,12,0,0,3,2,2,4,2,2,4,oui,0.24,non,0,4,1,2,3,transformation digitale,y,occasionnel,0,0
834,45,f,2274,célibataire,consulting,assistant de direction,1,80,1,1,0,2,2,1,3,4,3,3,non,0.14,non,0,3,1,2,3,infra & cloud,y,occasionnel,0,0
836,42,m,4434,marié(e),consulting,tech lead,1,80,10,9,8,2,3,2,2,4,2,3,non,0.13,non,1,3,1,29,3,infra & cloud,y,occasionnel,7,8
837,38,m,6288,divorcé(e),consulting,manager,2,80,13,4,3,1,2,2,1,3,2,3,non,0.15,non,1,3,1,12,3,infra & cloud,y,frequent,1,2
838,34,f,2553,célibataire,consulting,assistant de direction,1,80,6,5,2,3,2,1,4,3,3,3,non,0.16,non,0,3,1,16,4,infra & cloud,y,frequent,1,3
840,49,f,7654,marié(e),commercial,cadre commercial,1,80,9,9,8,3,3,3,4,1,4,3,non,0.18,oui,2,3,1,11,3,marketing,y,occasionnel,7,7
842,55,m,5160,célibataire,commercial,cadre commercial,4,80,12,9,7,3,3,2,4,3,2,3,non,0.16,oui,0,3,1,2,1,transformation digitale,y,occasionnel,7,3
843,43,m,17159,marié(e),consulting,directeur technique,6,80,22,4,1,2,3,4,1,3,3,4,non,0.24,non,1,3,1,14,2,infra & cloud,y,occasionnel,1,0
844,27,m,12808,divorcé(e),consulting,directeur technique,1,80,9,9,8,3,2,3,4,2,3,3,oui,0.16,non,1,3,1,5,1,entrepreunariat,y,occasionnel,0,8
845,35,m,10221,célibataire,consulting,tech lead,3,80,17,8,5,3,3,3,3,2,4,4,non,0.21,non,0,3,1,7,3,autre,y,occasionnel,1,6
846,28,f,4779,marié(e),commercial,cadre commercial,1,80,8,8,7,2,3,2,2,1,3,4,oui,0.2,non,0,2,1,2,4,marketing,y,occasionnel,7,5
847,34,m,3737,marié(e),ressources humaines,ressources humaines,0,80,4,3,2,3,3,1,4,3,1,3,non,0.19,non,1,1,1,3,2,ressources humaines,y,occasionnel,0,2
848,26,f,2366,marié(e),consulting,assistant de direction,1,80,8,8,7,3,2,1,3,1,3,3,oui,0.14,oui,1,2,1,5,2,transformation digitale,y,frequent,1,7
850,27,m,1706,marié(e),consulting,assistant de direction,1,80,0,0,0,4,3,1,4,3,2,3,non,0.11,non,3,6,1,3,3,transformation digitale,y,aucun,0,0
851,51,f,16307,marié(e),commercial,senior manager,2,80,29,20,6,1,3,4,3,3,2,3,non,0.14,non,1,2,1,26,4,marketing,y,occasionnel,4,17
852,44,m,5933,célibataire,consulting,manager,9,80,10,5,2,4,3,2,2,4,2,3,non,0.12,non,0,2,1,4,3,transformation digitale,y,occasionnel,2,3
854,25,m,3424,célibataire,consulting,assistant de direction,7,80,6,4,3,1,4,1,1,3,2,3,non,0.13,non,0,3,1,2,1,transformation digitale,y,occasionnel,0,1
855,33,m,4037,divorcé(e),commercial,cadre commercial,1,80,9,9,8,1,4,2,1,1,3,4,non,0.22,non,1,5,1,1,3,transformation digitale,y,occasionnel,0,8
856,35,f,2559,célibataire,consulting,assistant de direction,1,80,6,6,5,3,2,1,1,4,2,3,non,0.11,non,0,3,1,27,1,transformation digitale,y,occasionnel,1,1
857,36,m,6201,marié(e),commercial,cadre commercial,1,80,18,18,14,2,3,2,4,4,2,3,oui,0.14,non,1,1,1,1,2,infra & cloud,y,occasionnel,4,11
859,32,m,4403,divorcé(e),commercial,cadre commercial,2,80,8,5,2,2,3,2,4,3,2,3,non,0.11,non,1,3,1,13,4,infra & cloud,y,occasionnel,0,3
861,30,m,3761,divorcé(e),consulting,assistant de direction,9,80,10,5,4,2,2,1,4,2,2,3,non,0.12,non,1,3,1,5,4,infra & cloud,y,frequent,0,3
862,53,f,10934,marié(e),commercial,cadre commercial,7,80,35,5,2,1,2,3,4,4,3,3,oui,0.18,non,1,3,1,7,2,marketing,y,occasionnel,0,4
864,45,m,10761,divorcé(e),commercial,cadre commercial,4,80,18,5,4,4,3,3,1,3,3,3,oui,0.12,non,1,2,1,9,3,marketing,y,occasionnel,0,2
865,32,f,5175,marié(e),consulting,assistant de direction,5,80,9,5,3,3,4,2,3,3,2,3,non,0.12,non,1,3,1,8,2,transformation digitale,y,occasionnel,1,3
867,52,f,13826,marié(e),consulting,tech lead,3,80,31,9,8,3,2,4,4,3,3,4,non,0.22,non,0,3,1,25,4,transformation digitale,y,frequent,0,0
868,37,m,6334,divorcé(e),commercial,cadre commercial,4,80,9,1,0,4,2,2,3,4,3,3,non,0.19,non,2,2,1,16,4,marketing,y,occasionnel,0,0
869,28,m,4936,divorcé(e),ressources humaines,ressources humaines,1,80,6,5,1,2,2,1,4,4,3,3,non,0.13,non,1,6,1,8,2,transformation digitale,y,occasionnel,0,4
872,22,m,4775,marié(e),consulting,tech lead,6,80,4,2,2,4,2,2,4,1,1,4,non,0.22,non,2,2,1,1,2,infra & cloud,y,occasionnel,2,2
874,44,m,2818,marié(e),consulting,consultant,2,80,10,3,2,1,4,1,4,3,2,4,oui,0.24,non,1,2,1,8,4,infra & cloud,y,occasionnel,0,2
875,42,m,2515,célibataire,consulting,assistant de direction,5,80,8,2,1,2,3,1,4,4,3,3,oui,0.14,non,0,2,1,2,1,transformation digitale,y,frequent,2,2
878,36,m,2342,marié(e),ressources humaines,ressources humaines,0,80,6,5,4,1,2,1,1,3,3,4,non,0.21,non,0,3,1,8,3,infra & cloud,y,occasionnel,0,3
879,25,m,4194,marié(e),commercial,cadre commercial,1,80,5,5,3,3,3,2,1,4,3,3,oui,0.18,non,0,3,1,3,1,autre,y,occasionnel,0,3
880,35,f,10685,marié(e),consulting,tech lead,1,80,17,17,14,4,2,3,3,2,3,4,oui,0.2,non,1,2,1,9,3,infra & cloud,y,occasionnel,5,15
881,35,f,2022,divorcé(e),consulting,assistant de direction,1,80,10,10,2,4,3,1,2,1,2,3,oui,0.19,oui,1,3,1,25,4,infra & cloud,y,frequent,7,8
882,32,m,2314,divorcé(e),consulting,consultant,0,80,4,3,0,4,3,1,4,2,3,3,non,0.12,non,1,2,1,1,3,infra & cloud,y,aucun,0,2
885,25,m,4256,marié(e),commercial,cadre commercial,1,80,5,5,2,3,2,2,1,1,4,3,non,0.12,non,0,1,1,4,1,marketing,y,occasionnel,0,3
887,49,f,3580,marié(e),consulting,assistant de direction,2,80,7,4,2,3,3,1,1,2,3,3,non,0.16,non,1,2,1,1,3,entrepreunariat,y,occasionnel,0,2
888,24,m,3162,marié(e),consulting,consultant,0,80,6,5,2,1,2,1,4,4,2,3,non,0.17,non,0,2,1,4,1,infra & cloud,y,aucun,3,4
889,32,m,6524,marié(e),commercial,cadre commercial,1,80,10,10,8,2,3,2,2,4,3,3,non,0.14,non,1,3,1,5,2,infra & cloud,y,frequent,5,3
893,38,m,2899,marié(e),commercial,représentant commercial,0,80,3,2,2,2,2,1,2,4,3,3,non,0.19,non,1,3,1,9,3,marketing,y,occasionnel,1,2
894,42,f,5231,marié(e),consulting,consultant,2,80,17,5,3,3,4,2,4,2,2,3,oui,0.13,non,1,1,1,3,3,infra & cloud,y,occasionnel,1,3
895,31,m,2356,marié(e),consulting,assistant de direction,3,80,8,6,4,4,3,1,4,2,3,3,oui,0.19,non,1,2,1,11,4,infra & cloud,y,occasionnel,0,2
896,29,f,2800,divorcé(e),commercial,représentant commercial,6,80,5,3,2,2,2,1,3,3,3,3,oui,0.19,oui,3,3,1,1,3,transformation digitale,y,occasionnel,0,2
897,53,m,11836,marié(e),commercial,cadre commercial,5,80,28,2,0,1,3,4,4,3,3,3,non,0.14,non,1,3,1,8,3,marketing,y,occasionnel,2,2
899,35,m,10903,marié(e),consulting,tech lead,3,80,16,13,10,4,2,3,2,1,3,3,non,0.16,non,0,2,1,25,3,entrepreunariat,y,occasionnel,4,8
900,37,f,2973,marié(e),commercial,représentant commercial,5,80,10,5,4,3,3,1,4,2,3,3,non,0.15,non,1,3,1,21,2,transformation digitale,y,frequent,0,0
901,53,f,14275,célibataire,consulting,directeur technique,6,80,33,12,9,4,3,4,4,3,3,3,non,0.18,non,0,0,1,23,4,infra & cloud,y,occasionnel,3,8
902,43,f,5562,marié(e),consulting,manager,4,80,12,5,2,4,3,2,4,2,2,3,non,0.13,non,1,2,1,1,3,infra & cloud,y,frequent,2,2
903,47,f,4537,marié(e),commercial,cadre commercial,0,80,8,7,6,3,3,2,4,1,3,4,oui,0.22,non,1,2,1,2,2,marketing,y,occasionnel,7,7
904,37,m,7642,célibataire,commercial,cadre commercial,1,80,10,10,0,1,3,3,2,4,3,3,oui,0.13,non,0,2,1,19,2,transformation digitale,y,aucun,0,9
905,50,m,17924,divorcé(e),consulting,senior manager,1,80,31,31,6,1,3,4,1,4,3,3,non,0.11,non,1,3,1,2,4,infra & cloud,y,aucun,14,7
909,39,f,5204,marié(e),ressources humaines,ressources humaines,8,80,13,5,4,4,2,2,4,3,3,3,non,0.11,non,2,2,1,2,3,infra & cloud,y,occasionnel,0,4
910,33,m,2277,divorcé(e),ressources humaines,ressources humaines,3,80,7,4,3,4,3,1,2,3,4,3,oui,0.11,non,1,4,1,3,2,ressources humaines,y,occasionnel,0,3
911,32,m,2795,célibataire,consulting,consultant,1,80,1,1,0,1,3,1,4,3,1,4,oui,0.24,oui,0,2,1,25,4,infra & cloud,y,occasionnel,0,1
912,29,f,2532,divorcé(e),consulting,consultant,6,80,8,4,3,1,2,1,4,3,3,3,non,0.14,non,3,5,1,7,1,transformation digitale,y,occasionnel,0,3
913,44,m,2559,marié(e),consulting,assistant de direction,1,80,8,8,7,2,3,1,1,4,3,3,oui,0.13,non,0,0,1,9,2,infra & cloud,y,occasionnel,7,1
916,28,m,4908,célibataire,commercial,cadre commercial,1,80,4,4,2,1,3,2,4,2,3,3,non,0.14,non,0,3,1,5,4,transformation digitale,y,occasionnel,0,2
918,58,m,2380,divorcé(e),consulting,consultant,9,80,3,1,0,4,2,1,4,4,2,3,oui,0.14,oui,1,3,1,2,1,infra & cloud,y,frequent,0,0
920,43,f,4765,divorcé(e),consulting,tech lead,4,80,4,1,0,1,3,2,2,3,4,4,non,0.21,non,1,2,1,8,3,infra & cloud,y,occasionnel,0,0
922,20,f,2044,célibataire,commercial,représentant commercial,1,80,2,2,2,3,2,1,3,4,2,3,non,0.13,oui,0,3,1,2,3,transformation digitale,y,occasionnel,0,2
923,21,f,2693,célibataire,consulting,assistant de direction,1,80,1,1,0,4,3,1,4,1,2,3,non,0.19,oui,0,3,1,18,1,autre,y,occasionnel,0,0
924,36,m,6586,marié(e),consulting,manager,0,80,17,16,8,3,3,2,4,1,2,3,oui,0.17,non,1,2,1,14,1,infra & cloud,y,occasionnel,4,11
925,47,f,3294,célibataire,commercial,représentant commercial,1,80,3,3,2,4,2,1,4,1,2,3,oui,0.18,non,0,3,1,2,4,infra & cloud,y,occasionnel,1,2
926,22,f,4171,marié(e),consulting,tech lead,0,80,4,3,2,2,3,2,3,1,4,3,oui,0.19,oui,1,3,1,3,1,infra & cloud,y,occasionnel,0,2
927,41,f,2778,divorcé(e),consulting,consultant,4,80,10,7,7,2,1,1,4,3,2,3,oui,0.13,oui,1,1,1,2,4,infra & cloud,y,occasionnel,1,0
930,28,f,2377,divorcé(e),consulting,assistant de direction,5,80,6,2,2,3,3,1,3,2,3,3,non,0.18,non,1,2,1,9,3,transformation digitale,y,occasionnel,2,2
932,39,m,2404,marié(e),consulting,consultant,7,80,8,2,2,4,3,1,1,4,1,4,oui,0.21,oui,0,2,1,6,3,transformation digitale,y,occasionnel,2,2
933,27,f,2318,célibataire,consulting,assistant de direction,1,80,1,1,1,2,3,1,3,3,3,3,non,0.19,non,0,2,1,4,3,infra & cloud,y,occasionnel,0,0
934,34,m,2008,divorcé(e),consulting,consultant,1,80,1,1,0,2,3,1,2,2,3,3,non,0.14,non,2,3,1,10,3,infra & cloud,y,occasionnel,1,0
936,42,f,6244,célibataire,commercial,cadre commercial,7,80,10,5,4,3,2,2,3,1,3,3,non,0.17,non,0,6,1,14,2,transformation digitale,y,occasionnel,0,3
939,33,m,2799,célibataire,consulting,assistant de direction,3,80,6,3,2,3,2,1,1,2,3,3,oui,0.11,non,0,1,1,1,4,autre,y,occasionnel,0,2
940,58,f,10552,divorcé(e),consulting,manager,2,80,24,6,0,3,2,3,2,4,3,3,oui,0.13,non,1,3,1,5,3,entrepreunariat,y,occasionnel,0,4
941,31,m,2329,marié(e),commercial,représentant commercial,3,80,13,7,7,2,2,1,3,2,4,3,non,0.15,non,0,2,1,7,4,infra & cloud,y,occasionnel,5,2
942,35,f,4014,marié(e),consulting,manager,1,80,10,10,6,4,3,2,4,4,1,4,oui,0.25,non,1,2,1,21,1,infra & cloud,y,occasionnel,0,7
944,49,f,7403,marié(e),consulting,consultant,4,80,29,26,9,1,3,3,2,3,2,3,non,0.11,non,1,3,1,8,2,autre,y,occasionnel,1,7
945,48,m,2259,marié(e),consulting,assistant de direction,4,80,13,0,0,4,3,1,3,1,2,3,non,0.17,non,2,2,1,20,4,transformation digitale,y,occasionnel,0,0
947,31,f,6932,marié(e),commercial,cadre commercial,1,80,9,9,8,4,3,2,3,4,2,3,non,0.13,non,1,2,1,20,2,marketing,y,aucun,0,0
949,36,m,4678,célibataire,consulting,assistant de direction,2,80,8,6,2,2,3,1,4,3,3,3,non,0.18,non,0,6,1,7,4,autre,y,occasionnel,0,1
950,38,f,13582,marié(e),consulting,directeur technique,1,80,15,15,12,4,3,3,1,2,3,3,non,0.13,non,1,3,1,1,3,entrepreunariat,y,occasionnel,5,11
951,32,f,2332,marié(e),consulting,consultant,6,80,5,3,0,3,2,1,2,3,3,4,non,0.2,non,0,3,1,1,3,infra & cloud,y,aucun,0,2
952,25,m,2413,marié(e),commercial,représentant commercial,1,80,1,1,0,3,2,1,2,3,3,3,oui,0.18,oui,3,2,1,19,2,marketing,y,occasionnel,0,0
954,40,m,9705,divorcé(e),commercial,cadre commercial,2,80,11,1,0,1,2,3,2,2,2,3,non,0.12,non,1,2,1,10,4,marketing,y,occasionnel,0,0
956,26,m,4294,célibataire,commercial,cadre commercial,1,80,7,7,7,3,2,2,1,2,3,3,non,0.12,non,0,2,1,1,3,transformation digitale,y,frequent,0,7
